FishID,Species,TagID,TagType,Origin,FishIDs,ProjectID,ReleaseSite,CaptureDate,CaptureLocation,Easting,Northing,ForkLength,TotalLength,LengthUnit,Mass,MassUnit,Alive,Recapture,InitialRelease,Sex,Interorbital,InsideMouth,OutsideMouth,DorsalScore,CaudalScore,FinClipObs,Surgeon,VIE,DevelopmentalStage,StockingMark1,StockingMark2,FinClip,ScaleSample,SensorType,SensorIDCode,SensorCodeSpace,System,Notes
SNS-2009-130,SNS,1060114,Acoustic,Wild,"FLOY: 101087; Genetic ID: G-521; Photo ID: 11-069;",Sturgeon-PNR,"Penobscot River","2011-08-19 12:09:00","Penobscot River",517203,4958230,79.00,93.00,cm,4.0,kg,1,1,0,TT,57.00,43.00,47.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2009-134,SNS,1194443,Acoustic,Wild,"FLOY: 102729; Genetic ID: G-524; Photo ID: 15-022;",Sturgeon-PNR,"Penobscot River","2009-10-21 14:01:00","Penobscot River",517033,4958041,,,cm,4.0,kg,1,0,1,,,,,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2009-134,SNS,1194443,Acoustic,Wild,"FLOY: 102729; Genetic ID: G-524; Photo ID: 15-022;",Sturgeon-PNR,"Penobscot River","2015-07-09 00:00:00","Penobscot River",514972,49467723,87.00,98.00,cm,7.1500000000000004,kg,1,1,0,EF,64.00,50.00,55.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2009-143,SNS,1060113,Acoustic,Wild,"Genetic ID: G-516;",Sturgeon-PNR,"Penobscot River","2009-10-21 14:25:00","Penobscot River",517012,4957948,79.00,91.00,cm,4.0,kg,1,0,1,U,,,,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2009-144,SNS,1060111,Acoustic,Wild,"FLOY: 101283; Genetic ID: G-509; Photo ID: 11-165;",Sturgeon-PNR,"Penobscot River","2009-10-21 14:25:00","Penobscot River",517012,4957948,102.00,120.00,cm,11.0,kg,1,0,1,EF,,,,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2009-144,SNS,1060111,Acoustic,Wild,"FLOY: 101283; Genetic ID: G-509; Photo ID: 11-165;",Sturgeon-PNR,"Penobscot River","2011-10-21 11:25:00","Penobscot River",516871,4957821,103.00,123.00,cm,10.5,kg,1,1,0,EF,77.00,54.00,65.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2010-004,SNS,1098593,Acoustic,Wild,"Carlin: 32349; Genetic ID: G-539; Photo ID: 10-206;",Sturgeon-PNR,"Penobscot River","2010-07-07 13:37:00","Penobscot River",514735,4947046,92.00,104.00,cm,6.5,kg,1,0,1,U,67.00,51.00,58.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2010-004,SNS,1098593,Acoustic,Wild,"Carlin: 32349; Genetic ID: G-539; Photo ID: 10-206;",Sturgeon-PNR,"Penobscot River","2010-10-11 11:52:00","Penobscot River",517235,4958383,90.00,103.00,cm,5.0,kg,1,1,0,U,69.00,51.00,57.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2010-009,SNS,1063718,Acoustic,Wild,"Carlin: 32355; Genetic ID: G-562; Photo ID: 10-111;",Sturgeon-PNR,"Penobscot River","2010-08-17 12:00:00","Penobscot River",515715,4956451,74.00,85.00,cm,3.75,kg,1,0,1,TT,54.00,37.00,46.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2010-009,SNS,1063718,Acoustic,Wild,"Carlin: 32355; Genetic ID: G-562; Photo ID: 10-111;",Sturgeon-PNR,"Penobscot River","2010-09-10 12:55:00","Penobscot River",517235,4958283,72.00,85.00,cm,3.0,kg,1,1,0,TT,53.00,39.00,43.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2010-014,SNS,1097673,Acoustic,Wild,"Carlin: 32360; Genetic ID: G-567; Photo ID: 10-043;",Sturgeon-PNR,"Penobscot River","2010-08-19 14:06:00","Penobscot River",515529,4956314,76.00,88.00,cm,3.5,kg,1,0,1,TT,56.00,50.00,53.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2010-015,SNS,1098679,Acoustic,Wild,"Carlin: 32361; Genetic ID: G-568; Photo ID: 10-044;",Sturgeon-PNR,"Penobscot River","2010-08-23 11:07:00","Penobscot River",517051,4957998,70.00,85.00,cm,3.0,kg,1,0,1,TT,54.00,41.00,46.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2010-050,SNS,1194448,Acoustic,Wild,"Carlin: 32381; FLOY: 102316; Genetic ID: G-587; Photo ID: 14-027;",Sturgeon-PNR,"Penobscot River","2010-08-27 10:31:00","Penobscot River",517307,4958394,83.00,95.00,cm,5.0,kg,1,0,1,U,61.00,47.00,56.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2010-050,SNS,1194448,Acoustic,Wild,"Carlin: 32381; FLOY: 102316; Genetic ID: G-587; Photo ID: 14-027;",Sturgeon-PNR,"Penobscot River","2014-10-03 00:00:00","Penobscot River",517384,4958443,87.00,102.00,cm,5.8499999999999996,kg,1,1,0,LF,65.00,53.00,59.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2010-052,SNS,1098680,Acoustic,Wild,"Carlin: 33000; FLOY: 100918; Genetic ID: G-607; Photo ID: 10-096;",Sturgeon-PNR,"Penobscot River","2010-09-01 09:42:00","Penobscot River",517048,4957968,86.00,99.00,cm,5.5,kg,1,0,1,TT,65.00,48.00,55.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2010-052,SNS,1098680,Acoustic,Wild,"Carlin: 33000; FLOY: 100918; Genetic ID: G-607; Photo ID: 10-096;",Sturgeon-PNR,"Penobscot River","2013-09-24 00:00:00","Penobscot River",517143,4958195,90.00,105.00,cm,6.4500000000000002,kg,1,1,0,.,70.00,53.00,57.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2010-054,SNS,1098682,Acoustic,Wild,"Carlin: 33002; Genetic ID: G-611; Photo ID: 10-101;",Sturgeon-PNR,"Penobscot River","2010-09-03 10:57:00","Penobscot River",516994,4957923,71.00,83.00,cm,3.5,kg,1,0,1,TT,58.00,45.00,46.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2010-057,SNS,1098681,Acoustic,Wild,"Carlin: 33005; Genetic ID: G-617; Photo ID: 10-107;",Sturgeon-PNR,"Penobscot River","2010-09-06 10:36:00","Penobscot River",517209,4958216,74.00,87.00,cm,3.5,kg,1,0,1,U,57.00,45.00,50.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2010-060,SNS,1098684,Acoustic,Wild,"Carlin: 33008; Genetic ID: G-620; Photo ID: 10-112;",Sturgeon-PNR,"Penobscot River","2010-09-10 12:55:00","Penobscot River",517235,4958283,81.00,95.00,cm,4.5,kg,1,0,1,TT,57.00,46.00,51.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2010-088,SNS,1098607,Acoustic,Wild,"Carlin: 32986; Genetic ID: G-689; Photo ID: 10-200;",Sturgeon-PNR,"Penobscot River","2010-10-11 11:52:00","Penobscot River",517235,4958383,81.00,93.00,cm,5.5,kg,1,0,1,LF,58.00,36.00,49.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2010-097,SNS,1098604,Acoustic,Wild,"Carlin: 32988; Genetic ID: G-688; Photo ID: 10-195;",Sturgeon-PNR,"Penobscot River","2010-10-11 11:52:00","Penobscot River",517235,4958383,87.00,100.00,cm,5.5,kg,1,0,1,U,68.00,43.00,50.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2010-097,SNS,1098604,Acoustic,Wild,"Carlin: 32988; Genetic ID: G-688; Photo ID: 10-195;",Sturgeon-PNR,"Penobscot River","2011-10-07 13:00:00","Penobscot River",520289,4961971,90.00,102.00,cm,7.0,kg,1,1,0,TT,68.00,47.00,51.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2010-101,SNS,1098599,Acoustic,Wild,"Carlin: 32994; Genetic ID: G-684; Photo ID: 10-186;",Sturgeon-PNR,"Penobscot River","2010-10-11 11:52:00","Penobscot River",517235,4958383,91.00,103.00,cm,6.5,kg,1,0,1,LF,63.00,52.00,53.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2010-104,SNS,1098605,Acoustic,Wild,"Carlin: 32997; Genetic ID: G-681;",Sturgeon-PNR,"Penobscot River","2010-10-11 11:52:00","Penobscot River",517235,4958383,91.00,104.00,cm,8.0,kg,1,0,1,LF,71.00,52.00,56.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2010-109,SNS,1098592,Acoustic,Wild,"Carlin: 32989; Genetic ID: G-687; Photo ID: 11-116;",Sturgeon-PNR,"Penobscot River","2010-10-11 11:52:00","Penobscot River",517235,4958383,92.00,109.00,cm,6.5,kg,1,0,1,LF,67.00,56.00,61.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2010-109,SNS,1098592,Acoustic,Wild,"Carlin: 32989; Genetic ID: G-687; Photo ID: 11-116;",Sturgeon-PNR,"Penobscot River","2011-06-21 12:45:00","Penobscot River",514616,4947221,94.00,110.00,cm,7.0999999999999996,kg,1,1,0,U,68.00,50.00,60.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2010-109,SNS,1098592,Acoustic,Wild,"Carlin: 32989; Genetic ID: G-687; Photo ID: 11-116;",Sturgeon-PNR,"Penobscot River","2011-09-14 12:40:00","Penobscot River",516992,4957982,94.00,111.00,cm,6.0,kg,1,1,0,,67.00,56.00,62.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2010-111,SNS,1268222,Acoustic,Wild,"Carlin: 33037; FLOY: 53326; Genetic ID: G-655; Photo ID: 17-062;",Sturgeon-PNR,"Penobscot River","2010-10-11 12:49:00","Penobscot River",517129,4958267,70.00,79.00,cm,2.0,kg,1,0,1,,53.00,44.00,46.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2010-111,SNS,1268222,Acoustic,Wild,"Carlin: 33037; FLOY: 53326; Genetic ID: G-655; Photo ID: 17-062;",Sturgeon-PNR,"Penobscot River","2017-09-12 00:00:00",Penobscot,513008,4949613,83.00,95.00,cm,5.5999999999999996,kg,1,1,0,,61.00,48.00,58.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2010-118,SNS,1098596,Acoustic,Wild,"Carlin: 33046; Genetic ID: G-662; Photo ID: 10-170;",Sturgeon-PNR,"Penobscot River","2010-10-11 12:49:00","Penobscot River",517129,4958267,83.00,94.00,cm,5.5,kg,1,0,1,LF,61.00,43.00,53.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2011-017,SNS,1268220,Acoustic,Wild,"FLOY: 53306; Genetic ID: G-733; Photo ID: 17-041;",Sturgeon-PNR,"Penobscot River","2011-08-18 11:22:00","Penobscot River",517337,4958407,72.00,84.00,cm,3.0,kg,1,0,1,TT,52.00,40.00,44.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2011-017,SNS,1268220,Acoustic,Wild,"FLOY: 53306; Genetic ID: G-733; Photo ID: 17-041;",Sturgeon-PNR,"Penobscot River","2017-08-01 00:00:00",Penobscot,514486,4948140,87.00,102.00,cm,6.5,kg,1,1,0,EF,62.00,44.00,55.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2011-022,SNS,1268221,Acoustic,Wild,"FLOY: 53325; Genetic ID: G-732; Photo ID: 17-107;",Sturgeon-PNR,"Penobscot River","2011-08-18 11:22:00","Penobscot River",517337,4958407,89.00,102.00,cm,7.0,kg,1,0,1,EF,68.00,54.00,65.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2011-022,SNS,1268221,Acoustic,Wild,"FLOY: 53325; Genetic ID: G-732; Photo ID: 17-107;",Sturgeon-PNR,"Penobscot River","2017-09-12 00:00:00",Penobscot,512847,4949674,96.00,104.00,cm,9.0,kg,1,1,0,LF,73.00,55.00,69.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2011-022,SNS,1268221,Acoustic,Wild,"FLOY: 53325; Genetic ID: G-732; Photo ID: 17-107;",Sturgeon-PNR,"Penobscot River","2017-10-09 00:00:00",Penobscot,514503,4948144,94.00,102.00,cm,8.6999999999999993,kg,1,1,0,U,74.00,58.00,68.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2011-040,SNS,1221721,Acoustic,Wild,"FLOY: 102763; Genetic ID: G-744; Photo ID: 15-070;",Sturgeon-PNR,"Penobscot River","2011-08-19 12:09:00","Penobscot River",517203,4958230,95.00,108.00,cm,8.0,kg,1,0,1,EF,70.00,56.00,66.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2011-040,SNS,1221721,Acoustic,Wild,"FLOY: 102763; Genetic ID: G-744; Photo ID: 15-070;",Sturgeon-PNR,"Penobscot River","2015-09-03 00:00:00","Penobscot River",517253,4958195,97.00,108.00,cm,10.0,kg,1,1,0,LF,73.00,59.00,68.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2011-089,SNS,1147461,Acoustic,Wild,"FLOY: 101191; Genetic ID: G-789; Photo ID: 12-136;",Sturgeon-PNR,"Penobscot River","2011-09-16 12:31:00","Penobscot River",516939,4957936,81.00,95.00,cm,5.0,kg,1,0,1,TT,66.00,49.00,50.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2011-089,SNS,1147461,Acoustic,Wild,"FLOY: 101191; Genetic ID: G-789; Photo ID: 12-136;",Sturgeon-PNR,"Penobscot River","2012-10-05 00:00:00","Penobscot River",517172,4958241,84.00,98.00,cm,5.5499999999999998,kg,1,1,0,LF,65.00,43.00,52.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2011-089,SNS,1147461,Acoustic,Wild,"FLOY: 101191; Genetic ID: G-789; Photo ID: 12-136;",Sturgeon-PNR,"Penobscot River","2016-07-13 00:00:00","Penobscot River",514796,4946972,89.00,104.00,cm,7.2000000000000002,kg,1,1,0,EF,,,,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2011-089,SNS,1147461,Acoustic,Wild,"FLOY: 101191; Genetic ID: G-789; Photo ID: 12-136;",Sturgeon-PNR,"Penobscot River","2019-11-26 00:00:00",Penobscot,516906,4957934,90.00,106.00,cm,5.9000000000000004,kg,1,1,0,EF,73.00,43.00,59.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2011-164,SNS,A69-2801-201247,Acoustic,Wild,"FLOY: 102374; Genetic ID: G-847; Photo ID: 15-162;",Sturgeon-PNR,"Penobscot River","2011-10-07 13:00:00","Penobscot River",520289,4961971,84.00,97.00,cm,4.0,kg,1,0,1,TT,60.00,45.00,47.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2011-164,SNS,A69-2801-201247,Acoustic,Wild,"FLOY: 102374; Genetic ID: G-847; Photo ID: 15-162;",Sturgeon-PNR,"Penobscot River","2015-10-09 00:00:00","Penobscot River",520289,4961984,85.00,99.00,cm,4.3499999999999996,kg,1,1,0,,63.00,42.00,49.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2011-164,SNS,A69-2801-201247,Acoustic,Wild,"FLOY: 102374; Genetic ID: G-847; Photo ID: 15-162;",Sturgeon-PNR,"Penobscot River","2016-08-29 00:00:00","Penobscot River",512940,4951490,88.00,102.00,cm,5.4000000000000004,kg,1,1,0,EF,,,,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2011-164,SNS,A69-2801-201247,Acoustic,Wild,"FLOY: 102374; Genetic ID: G-847; Photo ID: 15-162;",Sturgeon-PNR,"Penobscot River","2025-08-05 00:00:00","The Spindle",514494,4948116,90.00,104.00,cm,,g,1,1,0,UNK,68.00,39.00,55.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2012-007,SNS,A69-2801-201232,Acoustic,Wild,"FLOY: 101239; Genetic ID: G-889; Photo ID: 12-034;",Sturgeon-PNR,"Penobscot River","2012-08-01 00:00:00","Penobscot River",514204,4948258,74.00,84.00,cm,3.5,kg,1,0,1,U,53.00,41.00,50.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2012-007,SNS,A69-2801-201232,Acoustic,Wild,"FLOY: 101239; Genetic ID: G-889; Photo ID: 12-034;",Sturgeon-PNR,"Penobscot River","2025-08-05 00:00:00","The Spindle",514494,4948116,89.00,100.00,cm,,g,1,1,0,UNK,67.00,38.00,59.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2012-070,SNS,1221727,Acoustic,Wild,"FLOY: 102793; Genetic ID: G-951; Photo ID: 15-104;",Sturgeon-PNR,"Penobscot River","2012-10-05 00:00:00","Penobscot River",517172,4958241,82.00,92.00,cm,3.6499999999999999,kg,1,0,1,U,57.00,46.00,57.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2012-070,SNS,1221727,Acoustic,Wild,"FLOY: 102793; Genetic ID: G-951; Photo ID: 15-104;",Sturgeon-PNR,"Penobscot River","2015-09-16 00:00:00","Penobscot River",516750,4957176,89.00,101.00,cm,6.4500000000000002,kg,1,1,0,LF,64.00,49.00,60.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2012-074,SNS,1147463,Acoustic,Wild,"FLOY: 100938; Genetic ID: G-1035; Photo ID: 13-087;",Sturgeon-PNR,"Penobscot River","2012-10-05 00:00:00","Penobscot River",517172,4958241,83.00,96.00,cm,5.5999999999999996,kg,1,0,1,LF,59.00,45.00,52.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2012-074,SNS,1147463,Acoustic,Wild,"FLOY: 100938; Genetic ID: G-1035; Photo ID: 13-087;",Sturgeon-PNR,"Penobscot River","2013-09-10 00:00:00","Penobscot River",520230,4961938,83.00,94.00,cm,4.5999999999999996,kg,1,1,0,U,61.00,46.00,52.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2012-077,SNS,1147455,Acoustic,Wild,"FLOY: 102744; Genetic ID: G-962; Photo ID: 17-091;",Sturgeon-PNR,"Penobscot River","2012-10-05 00:00:00","Penobscot River",517172,4958241,86.00,101.00,cm,5.9000000000000004,kg,1,0,1,LF,63.00,46.00,58.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2012-077,SNS,1147455,Acoustic,Wild,"FLOY: 102744; Genetic ID: G-962; Photo ID: 17-091;",Sturgeon-PNR,"Penobscot River","2015-07-09 00:00:00","Penobscot River",514817,4946742,87.00,100.00,cm,7.0499999999999998,kg,1,1,0,U,67.00,51.00,60.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2012-077,SNS,1147455,Acoustic,Wild,"FLOY: 102744; Genetic ID: G-962; Photo ID: 17-091;",Sturgeon-PNR,"Penobscot River","2017-09-19 00:00:00",Penobscot,514594,4948102,94.00,108.00,cm,8.0999999999999996,kg,1,1,0,U,67.00,50.00,63.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2012-078,SNS,1147457,Acoustic,Wild,"FLOY: 101177; Genetic ID: G-963; Photo ID: 12-142;",Sturgeon-PNR,"Penobscot River","2012-10-05 00:00:00","Penobscot River",517172,4958241,89.00,103.00,cm,7.2999999999999998,kg,1,0,1,LF,62.00,50.00,62.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2013-068,SNS,1147449,Acoustic,Wild,"FLOY: 100919; Genetic ID: G-1069; Photo ID: 13-124;",Sturgeon-PNR,"Penobscot River","2013-10-09 00:00:00","Penobscot River",521962,4962993,96.00,99.00,cm,7.5,kg,1,0,1,EF,70.00,54.00,62.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2014-017,SNS,1147452,Acoustic,Wild,"FLOY: 100981; Genetic ID: G-1076; Photo ID: 14-007;",Sturgeon-PNR,"Penobscot River","2014-09-01 00:00:00","Penobscot River",,,98.00,111.00,cm,7.9500000000000002,kg,1,0,1,EF,74.00,53.00,68.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2014-028,SNS,1194442,Acoustic,Wild,"FLOY: 102315; Genetic ID: G-1101; Photo ID: 14-084;",Sturgeon-PNR,"Penobscot River","2014-10-26 00:00:00","Penobscot River",520734,4962402,78.00,90.00,cm,4.9500000000000002,kg,1,0,1,F,63.00,50.00,59.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2014-029,SNS,1194445,Acoustic,Wild,"FLOY: 102313; Genetic ID: G-1103; Photo ID: 14-086;",Sturgeon-PNR,"Penobscot River","2014-10-26 00:00:00","Penobscot River",520734,4962402,88.00,104.00,cm,5.6500000000000004,kg,1,0,1,LF,66.00,51.00,58.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2015-019,SNS,1194446,Acoustic,Wild,"FLOY: 102728; Genetic ID: G-1127; Photo ID: 15-028;",Sturgeon-PNR,"Penobscot River","2015-07-09 00:00:00","Penobscot River",514817,4946742,86.00,100.00,cm,6.9000000000000004,kg,1,0,1,EF,65.00,50.00,60.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2015-019,SNS,1194446,Acoustic,Wild,"FLOY: 102728; Genetic ID: G-1127; Photo ID: 15-028;",Sturgeon-PNR,"Penobscot River","2016-11-23 00:00:00","Penobscot River",522534,4963098,90.00,104.00,cm,6.0499999999999998,kg,1,1,0,U,,,,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2015-021,SNS,1147448,Acoustic,Wild,"FLOY: 102730; Genetic ID: G-1129; Photo ID: 15-031;",Sturgeon-PNR,"Penobscot River","2015-07-16 00:00:00","Penobscot River",512896,4949977,92.00,102.00,cm,7.7000000000000002,kg,1,0,1,EF,79.00,53.00,66.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2015-025,SNS,1194447,Acoustic,Wild,"FLOY: 102779; Genetic ID: G-1133; Photo ID: 15-039;",Sturgeon-PNR,"Penobscot River","2015-07-21 00:00:00","Penobscot River",514862,4946711,79.00,91.00,cm,5.8499999999999996,kg,1,0,1,EF,60.00,48.00,54.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2015-026,SNS,1194440,Acoustic,Wild,"FLOY: 102704; Genetic ID: G-1134; Photo ID: 15-040;",Sturgeon-PNR,"Penobscot River","2015-07-21 00:00:00","Penobscot River",514862,4946711,88.00,99.00,cm,5.9000000000000004,kg,1,0,1,EF,59.00,53.00,59.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2015-031,SNS,1194441,Acoustic,Wild,"FLOY: 102701; Genetic ID: G-1140; Photo ID: 15-220;",Sturgeon-PNR,"Penobscot River","2015-08-06 00:00:00","Penobscot River",514772,4947297,93.00,106.00,cm,7.5,kg,1,0,1,EF,69.00,56.00,59.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2015-031,SNS,1194441,Acoustic,Wild,"FLOY: 102701; Genetic ID: G-1140; Photo ID: 15-220;",Sturgeon-PNR,"Penobscot River","2015-10-16 00:00:00","Penobscot River",520289,4961984,91.00,104.00,cm,6.7000000000000002,kg,1,1,0,EF,69.00,50.00,59.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2015-034,SNS,1221724,Acoustic,Wild,"FLOY: 102380; Genetic ID: G-1144; Photo ID: 15-053;",Sturgeon-PNR,"Penobscot River","2015-08-07 00:00:00","Penobscot River",512807,4950070,94.00,110.00,cm,7.5,kg,1,0,1,EF,65.00,53.00,62.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2015-034,SNS,1221724,Acoustic,Wild,"FLOY: 102380; Genetic ID: G-1144; Photo ID: 15-053;",Sturgeon-PNR,"Penobscot River","2019-07-30 00:00:00",Penobscot,514772,4947174,96.00,111.00,cm,6.1500000000000004,kg,1,1,0,U,67.00,48.00,63.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2015-038,SNS,1221719,Acoustic,Wild,"FLOY: 102384; Genetic ID: G-1145; Photo ID: 15-054;",Sturgeon-PNR,"Penobscot River","2015-08-07 00:00:00","Penobscot River",512962,4949762,92.00,109.00,cm,9.5999999999999996,kg,1,0,1,EF,67.00,50.00,60.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2015-043,SNS,1221720,Acoustic,Wild,"FLOY: 53348; Genetic ID: G-1151; Photo ID: 17-085;",Sturgeon-PNR,"Penobscot River","2015-08-20 00:00:00","Penobscot River",512851,4950008,92.00,103.00,cm,7.0999999999999996,kg,1,0,1,EF,71.00,54.00,65.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2015-043,SNS,1221720,Acoustic,Wild,"FLOY: 53348; Genetic ID: G-1151; Photo ID: 17-085;",Sturgeon-PNR,"Penobscot River","2017-09-14 00:00:00",Penobscot,512949,4949697,95.00,107.00,cm,7.8499999999999996,kg,1,1,0,EF,73.00,57.00,75.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2015-043,SNS,1221720,Acoustic,Wild,"FLOY: 53348; Genetic ID: G-1151; Photo ID: 17-085;",Sturgeon-PNR,"Penobscot River","2019-07-16 00:00:00",Penobscot,514570,4947044,96.00,106.00,cm,6.7999999999999998,kg,1,1,0,U,74.00,49.00,67.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2015-048,SNS,1221723,Acoustic,Wild,"FLOY: 102376; Genetic ID: G-1156; Photo ID: 15-068;",Sturgeon-PNR,"Penobscot River","2015-09-03 00:00:00","Penobscot River",517148,4958288,91.00,105.00,cm,5.4000000000000004,kg,1,0,1,EF,70.00,56.00,57.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2015-049,SNS,1221733,Acoustic,Wild,"FLOY: 102774; Genetic ID: G-1157; Photo ID: 15-069;",Sturgeon-PNR,"Penobscot River","2015-09-03 00:00:00","Penobscot River",517152,4958133,82.00,96.00,cm,4.7000000000000002,kg,1,0,1,EF,64.00,51.00,55.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2015-049,SNS,1221733,Acoustic,Wild,"FLOY: 102774; Genetic ID: G-1157; Photo ID: 15-069;",Sturgeon-PNR,"Penobscot River","2016-08-18 00:00:00","Penobscot River",513014,4949586,84.00,98.00,cm,4.9000000000000004,kg,1,1,0,U,,,,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2015-050,SNS,1221730,Acoustic,Wild,"FLOY: 102702; Genetic ID: G-1158; Photo ID: 15-071;",Sturgeon-PNR,"Penobscot River","2015-09-04 00:00:00","Penobscot River",517099,4958195,91.00,98.00,cm,6.5499999999999998,kg,1,0,1,LF,64.00,45.00,54.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2015-051,SNS,1221729,Acoustic,Wild,"FLOY: 102311; Genetic ID: G-1159; Photo ID: 15-072;",Sturgeon-PNR,"Penobscot River","2015-09-04 00:00:00","Penobscot River",517165,49580401,86.00,98.00,cm,5.4000000000000004,kg,1,0,1,EF,66.00,47.00,58.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2015-056,SNS,1221732,Acoustic,Wild,"FLOY: 102771; Genetic ID: G-1163; Photo ID: 15-077;",Sturgeon-PNR,"Penobscot River","2015-09-04 00:00:00","Penobscot River",517230,4958380,97.00,99.00,cm,7.2000000000000002,kg,1,0,1,LF,64.00,51.00,57.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2015-084,SNS,1221726,Acoustic,Wild,"FLOY: 102714; Genetic ID: G-1193; Photo ID: 15-114;",Sturgeon-PNR,"Penobscot River","2015-09-18 00:00:00","Penobscot River",517165,4958288,92.00,105.00,cm,7.2000000000000002,kg,1,0,1,LF,68.00,52.00,57.00,,,,,,,,,,,,NA,NA,Penobscot,
SNS-2015-088,SNS,1221725,Acoustic,Wild,"FLOY: 102718; Genetic ID: G-1198; Photo ID: 15-119;",Sturgeon-PNR,"Penobscot River","2015-09-23 00:00:00","Penobscot River",517178,4958274,85.00,99.00,cm,5.7999999999999998,kg,1,0,1,LF,69.00,47.00,57.00,,,,,,,,,,,,NA,NA,Penobscot,
